State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
Texas,Decision One,Bryan,186,06/15/2005,07/31/2005,,,,Brazos Valley WDB,Brazos,,
Texas,SCI Funeral & Cemetery Purchasing Coop. - Houston,Houston,60,06/14/2005,08/15/2005,,,,Gulf Coast WDB,Harris,,
Texas,SCI Funeral & Cemetery Purchasing Coop. - Houston2,Houston,60,06/14/2005,08/15/2005,,,,Gulf Coast WDB,Harris,,
Texas,General Motors Acceptance Corporation - Houston,Houston,45,06/08/2005,09/01/2005,,,,Gulf Coast WDB,Harris,,
Texas,National Oilwell Varco,Houston,169,06/06/2005,08/06/2005,,,,Gulf Coast WDB,Harris,,
Texas,Merkafon Teleperformance,Plano,64,05/31/2005,08/01/2005,,,,North Central Texas WDB,Collin,,
Texas,Transamerica Life Insurance Company,Bedford,3,05/31/2005,06/01/2005,,,,Tarrant County WDB,Tarrant,,
Texas,AmersourceBergen Corporation - San Antonio,San Antonio,41,05/18/2005,07/15/2005,,,,Alamo WDB,Bexar,,
Texas,Amveco,Houston,53,05/17/2005,07/29/2005,,,,Gulf Coast WDB,Harris,,
Texas,Neiman Marcus - Houston,Houston,150,05/17/2005,07/20/2005,,,,Gulf Coast WDB,Harris,,
Texas,Lord & Taylor - Houston4,Houston,53,05/17/2005,05/17/2005,,,,Gulf Coast WDB,Harris,,
Texas,"CHS, Inc.",Fort Worth,138,05/13/2005,07/11/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Fayette Memorial Hospital,La Grange,4,05/11/2005,07/11/2005,,,,Rural Capital WDB,Fayette,,
Texas,Thomas Care Center,Houston,253,05/06/2005,05/16/2005,,,,Gulf Coast WDB,Harris,,
Texas,Kimberly Clark,N. Richland Hills,30,05/04/2005,07/15/2005,,,,Tarrant County WDB,Tarrant,,
Texas,"Ethicon, Inc.",San Angelo,150,04/29/2005,07/01/2005,,,,Concho Valley WDB,Tom Green,,
Texas,Fluor Corporation,La Porte,117,04/26/2005,06/23/2005,,,,Gulf Coast WDB,Harris,,
Texas,Transamerica Life Insurance Company,Bedford,20,04/26/2005,04/26/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Neiman Marcus - Dallas2,Dallas,63,04/25/2005,07/01/2005,,,,Dallas County WDB,Dallas,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,76,04/06/2005,06/06/2005,,,,Tarrant County WDB,Tarrant,,
Texas,"Stanbury Uniforms, Inc.",Waxahachie,96,04/06/2005,04/13/2005,,,,North Central Texas WDB,Ellis,,
Texas,Invensys Climate Controls/Ranco North America,Brownsville,30,04/04/2005,06/03/2005,,,,Cameron County WDB,Cameron,,
Texas,"Washington Mutual Bank, Inc. - Dallas",Dallas,83,03/31/2005,06/15/2005,,,,North Central Texas WDB,Collin,,
Texas,Holiday Inn Express Austin,Austin,19,03/31/2005,05/30/2005,,,,Capital Area WDB,Travis,,
Texas,"ATC/Vancom, Inc.",Austin,,03/25/2005,05/31/2005,,,,Capital Area WDB,Travis,,
Texas,Galileo International,Tomball,1,03/23/2005,05/23/2005,,,,Gulf Coast WDB,Harris,,
Texas,Lord & Taylor - Plano,Plano,87,03/22/2005,05/21/2005,,,,North Central Texas WDB,Collin,,
Texas,"Ericsson, Inc.",Plano,7,03/16/2005,03/25/2005,,,,North Central Texas WDB,Collin,,
Texas,Kimberly Clark,N. Richland Hills,25,03/11/2005,04/15/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Tandy Wire Fabrication Facility,Fort Worth,69,03/07/2005,06/24/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Citicorp Credit Services Inc. - Houston,Houston,712,03/07/2005,05/06/2005,,,,Gulf Coast WDB,Harris,,
Texas,Viking Office Products/Office Depot,Southlake,65,03/02/2005,05/20/2005,,,,Tarrant County WDB,Tarrant,,
Texas,"Gadzooks, Inc.",Carrollton,144,02/25/2005,03/11/2005,,,,North Central Texas WDB,Denton,,
Texas,Ryder-Dallas,Dallas,75,02/18/2005,04/22/2005,,,,Dallas County WDB,Dallas,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,16,02/14/2005,04/18/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Spherion - Coppell,Coppell,11,02/10/2005,04/01/2005,,,,Dallas County WDB,Dallas,,
Texas,Spherion - Westlake,Westlake,10,02/10/2005,04/01/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Freeport Vinyl Technologies Company,Freeport,3,02/10/2005,02/13/2005,,,,Gulf Coast WDB,Brazoria,,
Texas,Cavalier Home Builders,Fort Worth,174,02/08/2005,02/24/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Nokia - Tarrant,Fort Worth,354,02/04/2005,03/28/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Cooper Cameron Valves - Brookshire,Brookshire,60,02/03/2005,04/04/2005,,,,Gulf Coast WDB,Waller,,
Texas,Cingular Wireless - Houston,Houston,10,01/31/2005,04/04/2005,,,,Gulf Coast WDB,Harris,,
Texas,Cingular Wireless - Dallas2,Dallas,6,01/31/2005,03/07/2005,,,,North Central Texas WDB,Collin,,
Texas,GE Engine Services,Dallas,202,01/25/2005,04/01/2005,,,,Dallas County WDB,Dallas,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,220,01/20/2005,03/20/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Cingular Wireless - Dallas,Dallas,24,01/17/2005,03/07/2005,,,,Dallas County WDB,Dallas,,
Texas,Cingular Wireless - Richardson,Richardson,21,01/17/2005,03/07/2005,,,,Dallas County WDB,Dallas,,
Texas,Cingular Wireless - Austin,Austin,17,01/17/2005,03/07/2005,,,,Capital Area WDB,Travis,,
Texas,Cargill Sweetners,Dimmitt,91,01/12/2005,03/11/2005,,,,Panhandle WDB,Castro,,
Texas,Cingular Wireless,Houston,42,01/04/2005,03/07/2005,,,,Gulf Coast WDB,Harris,,
Texas,Cingular Wireless - Farmers Branch,Farmers Branch,6,12/30/2004,03/07/2005,,,,Dallas County WDB,Dallas,,
Texas,Cingular Wireless - Plano,Plano,62,12/30/2004,03/07/2005,,,,North Central Texas WDB,Collin,,
Texas,Lord & Taylor - Houston3,Houston,101,12/29/2004,01/29/2005,,,,Gulf Coast WDB,Harris,,
Texas,National Benevolent Association,San Antonio,303,12/22/2004,02/27/2005,,,,Alamo WDB,Bexar,,
Texas,Tyler Refrigeration Corporation,Waxahachie,475,12/21/2004,03/07/2005,,,,North Central Texas WDB,Ellis,,
Texas,"Lakeway Inn & Conference, LLC",Austin,183,12/03/2004,02/10/2005,,,,Capital Area WDB,Travis,,
Texas,"Hernandez Engineering, Inc.",Houston,1,12/03/2004,02/03/2005,,,,Gulf Coast WDB,Harris,,
Texas,Foley's - Arlington,Arlington,109,12/01/2004,01/15/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Jumpking Incorporated - Mesquite,Mesquite,550,11/23/2004,01/22/2005,,,,Dallas County WDB,Dallas,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,3,11/22/2004,01/24/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Pomerantz Staffing Services,Fort Worth,100,11/22/2004,01/19/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Eimo Technologies - Fort Worth,Fort Worth,110,11/18/2004,01/18/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Sanmina,Carrollton,49,11/16/2004,11/30/2004,,,,Dallas County WDB,Dallas,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,58,11/15/2004,01/17/2005,,,,Tarrant County WDB,Tarrant,,
Texas,Freeport Vinyl Technologies Company,Freeport,104,11/15/2004,01/16/2005,,,,Gulf Coast WDB,Brazoria,,
Texas,Transamerica Life Insurance Company,Bedford,6,11/15/2004,11/16/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Sermatech Power Solutions/Teleflex Incorporated,Houston,80,11/11/2004,11/11/2004,,,,Gulf Coast WDB,Harris,,
Texas,"Oceaneering International, Inc. - Magnolia",Magnolia,20,11/09/2004,01/10/2005,,,,Gulf Coast WDB,Montgomery,,
Texas,"Oceaneering International, Inc. - Houston",Houston,20,11/09/2004,01/10/2005,,,,Gulf Coast WDB,Harris,,
Texas,"Ericsson, Inc.",Plano,25,11/09/2004,12/31/2004,,,,North Central Texas WDB,Collin,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,63,11/08/2004,01/10/2005,,,,Tarrant County WDB,Tarrant,,
Texas,"Ericsson, Inc.",Plano,4,11/08/2004,12/03/2004,,,,North Central Texas WDB,Collin,,
Texas,Trinity Universal Insurance Company,Dallas,277,10/29/2004,01/05/2005,,,,Dallas County WDB,Dallas,,
Texas,"ABB Lummus Global, Inc.",Houston,126,10/27/2004,12/31/2004,,,,Gulf Coast WDB,Harris,,
Texas,Invensys Climate Controls/Ranco North America,Brownsville,35,10/20/2004,12/20/2004,,,,Cameron County WDB,Cameron,,
Texas,Osteopathic Medical Center of Texas,Fort Worth,"1,188",10/18/2004,10/08/2004,,,,Tarrant County WDB,Tarrant,,
Texas,International Paper - Dallas,Dallas,65,10/13/2004,03/01/2005,,,,Dallas County WDB,Dallas,,
Texas,Skoronski Corporation,San Antonio,8,10/12/2004,12/13/2004,,,,Alamo WDB,Bexar,,
Texas,XL Insurance,Dallas,13,10/07/2004,12/06/2004,,,,Dallas County WDB,Dallas,,
Texas,"Medi-Dyn, Inc. (Osteopathic Medical Center of Tx)",Fort Worth,52,10/07/2004,10/08/2004,,,,Tarrant County WDB,Tarrant,,
Texas,The Burns Group,Taylor,130,10/04/2004,12/03/2004,,,,Rural Capital WDB,Williamson,,
Texas,National Delivery Service (NDS),Houston,158,09/30/2004,11/29/2004,,,,Gulf Coast WDB,Harris,,
Texas,Transamerica Life Insurance Company,Bedford,10,09/29/2004,09/29/2004,,,,Tarrant County WDB,Tarrant,,
Texas,CVS Pharmacy,Garland,281,09/27/2004,11/24/2004,,,,Dallas County WDB,Dallas,,
Texas,Merkafon Teleperformance,Plano,279,09/22/2004,09/30/2004,,,,North Central Texas WDB,Collin,,
Texas,Atlantic Southeast Airlines (Delta),Fort Worth,"1,597",09/21/2004,01/31/2005,,,,Tarrant County WDB,Tarrant,,
Texas,National Spirit Group (NSG) Corporation,Athens,163,09/17/2004,11/17/2004,,,,East Texas WDB,Henderson,,
Texas,Gate Gourmet,Dallas,109,09/16/2004,12/31/2004,,,,Dallas County WDB,Dallas,,
Texas,LeeMAH Electronics. Inc.,Richardson,76,09/16/2004,11/17/2004,,,,Dallas County WDB,Dallas,,
Texas,"Texwood Furniture, Ltd.",Taylor,75,09/15/2004,12/31/2004,,,,Rural Capital WDB,Williamson,,
Texas,Schneider Electric,Coppell,144,09/15/2004,11/29/2004,,,,Dallas County WDB,Dallas,,
Texas,Molded Fiber Glass Companies,Gainesville,72,09/10/2004,10/15/2004,,,,Texoma WDB,Cooke,,
Texas,Deluxe Financial Svs. Corp.,Dallas,110,09/07/2004,12/30/2004,,,,Dallas County WDB,Dallas,,
Texas,Sanmina,Carrollton,129,09/03/2004,11/02/2004,,,,Dallas County WDB,Dallas,,
Texas,"Aegis Communications Group, Inc.",Irving,,09/02/2004,09/02/2004,,,,Dallas County WDB,Dallas,,
Texas,Tandy Security Systems,Fort Worth,74,09/01/2004,10/31/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Jumpking Incorporated - Mesquite,Mesquite,340,08/31/2004,11/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Cell-U-Foam Corporation,Fresno,98,08/27/2004,04/06/2005,,,,Gulf Coast WDB,Fort Bend,,
Texas,"NCO Financial Systems, Inc.",Houston,252,08/26/2004,10/29/2004,,,,Gulf Coast WDB,Harris,,
Texas,TSI of Florida (Emerson),Grand Prairie,91,08/23/2004,10/22/2004,,,,Tarrant County WDB,Tarrant,,
Texas,"HHAP, Inc.",Houston,107,08/20/2004,08/19/2004,,,,Gulf Coast WDB,Harris,,
Texas,Sanmina,Carrollton,60,08/17/2004,10/16/2004,,,,Dallas County WDB,Dallas,,
Texas,Transamerica Life Insurance Company,Bedford,21,08/17/2004,08/17/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Guidant Sales Corporation,Irving,3,08/06/2004,10/05/2004,,,,Dallas County WDB,Dallas,,
Texas,MeadWestvaco Corporation,Garland,200,08/05/2004,10/04/2004,,,,Dallas County WDB,Dallas,,
Texas,SimplexGrinnell LP - Beaumont,Beaumont,45,08/05/2004,09/30/2004,,,,South East Texas WDB,Jefferson,,
Texas,General Motors Acceptance Corp. - League City,League City,197,08/03/2004,11/01/2004,,,,Gulf Coast WDB,Harris,,
Texas,"Capital One Services, Inc.",Irving,142,08/03/2004,10/24/2004,,,,Dallas County WDB,Dallas,,
Texas,AT&T - Houston2,Houston,76,08/02/2004,10/01/2004,,,,Gulf Coast WDB,Harris,,
Texas,TXU,Mt Pleasant,50,07/30/2004,08/01/2004,,,,North East Texas WDB,Titus,,
Texas,Sara Lee Bakery Group Plant - San Antonio,San Antonio,104,07/29/2004,10/31/2004,,,,Alamo WDB,Bexar,,
Texas,Groupe Lacasse LLC,Henderson,70,07/29/2004,10/08/2004,,,,East Texas WDB,Rusk,,
Texas,Guidant Sales Corporation,Irving,4,07/29/2004,09/27/2004,,,,Dallas County WDB,Dallas,,
Texas,Guidant Sales Corporation - Houston,Houston,2,07/29/2004,09/27/2004,,,,Gulf Coast WDB,Harris,,
Texas,Health Net Federal Services - San Antonio,San Antonio,119,07/28/2004,09/01/2004,,,,Alamo WDB,Bexar,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,2,07/26/2004,09/27/2004,,,,Tarrant County WDB,Tarrant,,
Texas,"Washington Mutual Bank, Inc. - Irving",Irving,73,07/21/2004,09/01/2004,,,,Dallas County WDB,Dallas,,
Texas,"Washington Mutual Bank, Inc. - San Antonio",San Antonio,630,07/19/2004,09/01/2004,,,,Alamo WDB,Bexar,,
Texas,MCI-Richardson,Richardson,52,07/19/2004,07/16/2004,,,,Dallas County WDB,Dallas,,
Texas,"Luby's, Inc.",San Antonio,61,07/16/2004,12/03/2004,,,,Alamo WDB,Bexar,,
Texas,MCI-Austin,Austin,130,07/16/2004,09/15/2004,,,,Capital Area WDB,Travis,,
Texas,Providian Financial Corporation - San Antonio,San Antonio,200,07/15/2004,09/03/2004,,,,Alamo WDB,Bexar,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,6,07/15/2004,07/12/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Interstate Hotels & Resorts,Irving,,07/09/2004,08/02/2004,,,,Dallas County WDB,Dallas,,
Texas,Media Services Corporation,Houston,40,07/07/2004,08/31/2004,,,,Gulf Coast WDB,Harris,,
Texas,"Ericsson, Inc.",Plano,19,07/05/2004,08/26/2004,,,,North Central Texas WDB,Collin,,
Texas,Brown & Williams Tobacco Corporation-Spring,Spring,38,07/01/2004,08/31/2004,,,,Gulf Coast WDB,Harris,,
Texas,Lockheed Martin-White Settlement2,White Settlement,125,06/30/2004,07/25/2004,,,,Tarrant County WDB,Tarrant,,
Texas,ACS Business Process Solutions',San Antonio,48,06/24/2004,08/21/2004,,,,Alamo WDB,Bexar,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,41,06/22/2004,08/16/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Powerwave Technologies Company,Fort Worth,19,06/16/2004,06/23/2004,,,,Tarrant County WDB,Denton,,
Texas,"MCI, Inc.",San Antonio,102,06/08/2004,06/04/2004,,,,Alamo WDB,Bexar,,
Texas,"NJA Consulting, LLC",Irving,,06/07/2004,06/06/2004,,,,Dallas County WDB,Dallas,,
Texas,First Preston Management Company,Addison,49,06/07/2004,01/07/2005,,,,Dallas County WDB,Dallas,,
Texas,Footstar,Irving,113,06/07/2004,12/31/2004,,,,Dallas County WDB,Dallas,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,135,06/07/2004,08/09/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Northwestern Regional Hospital,Corpus Christi,150,06/04/2004,08/02/2004,,,,Coastal Bend WDB,Nueces,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,49,06/01/2004,08/02/2004,,,,Tarrant County WDB,Tarrant,,
Texas,"Ericsson, Inc.",Plano,66,05/28/2004,07/28/2004,,,,North Central Texas WDB,Collin,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,5,05/24/2004,07/26/2004,,,,Tarrant County WDB,Tarrant,,
Texas,"Honeywell, Intl. Lewisville",Lewisville,43,05/18/2004,05/01/2004,,,,North Central Texas WDB,Denton,,
Texas,"Raytheon Technical Services Company, LLC",Clear Lake,185,05/14/2004,07/14/2004,,,,Gulf Coast WDB,Harris,,
Texas,"Ericsson, Inc.",Plano,23,05/14/2004,06/17/2004,,,,North Central Texas WDB,Collin,,
Texas,Smurfit-Stone Corrugated Container Division,Dallas,114,05/13/2004,07/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Lonza Inc.,Pasadena,61,05/11/2004,06/30/2004,,,,Gulf Coast WDB,Harris,,
Texas,Lockheed Martin Aeronautics Company,Fort Worth,11,05/03/2004,05/03/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Dupont,Beaumont,35,04/30/2004,06/30/2004,,,,South East Texas WDB,Jefferson,,
Texas,Spherion,Victoria,221,04/30/2004,06/30/2004,,,,Golden Crescent WDB,Victoria,,
Texas,Dresser Roots,Houston,55,04/28/2004,06/27/2004,,,,Gulf Coast WDB,Harris,,
Texas,GE fleet Services,Carrollton,234,04/23/2004,06/20/2004,,,,Dallas County WDB,Dallas,,
Texas,Guidant Corporation,Houston,58,04/22/2004,06/21/2004,,,,Gulf Coast WDB,Harris,,
Texas,Guidant Harris Corporation,Pearland,55,04/22/2004,06/21/2004,,,,Gulf Coast WDB,Brazoria,,
Texas,Alcoa Mill Products,Elmendorf,165,04/21/2004,09/01/2004,,,,Alamo WDB,Bexar,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,19,04/19/2004,06/21/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Coastal Bank,Houston,185,04/14/2004,06/15/2004,,,,Gulf Coast WDB,Harris,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,76,04/12/2004,06/14/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Lockheed Martin - White Settlement (Ft. Worth),White Settlement,245,04/05/2004,06/07/2004,,,,Tarrant County WDB,Tarrant,,
Texas,"Americo Services, Inc.",Dallas,190,04/05/2004,06/06/2004,,,,Dallas County WDB,Dallas,,
Texas,BMW & Mini Dealership,Dallas,,03/31/2004,05/31/2004,,,,Dallas County WDB,Dallas,,
Texas,Zimmer formerly Centerpuls Orthopedics,Austin,550,03/31/2004,08/01/2004,,,,Capital Area WDB,Travis,,
Texas,Nuevo Energy Company,Houston,50,03/31/2004,05/31/2004,,,,Gulf Coast WDB,Harris,,
Texas,"Titan Plastics Group, Inc.",El Paso,75,03/30/2004,05/31/2004,,,,Upper Rio Grande WDB,El Paso,,
Texas,Keystone Education and Youth Services,Dallas,67,03/25/2004,05/27/2004,,,,Dallas County WDB,Dallas,,
Texas,"Reliant Resources, Inc.",Houston,194,03/22/2004,05/25/2004,,,,Gulf Coast WDB,Harris,,
Texas,"CBCA, Inc.",Fort Worth,82,03/19/2004,04/18/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Federal Reserve Bank of Dallas-San Antonio Branch,San Antonio,55,03/15/2004,07/09/2004,,,,Alamo WDB,Bexar,,
Texas,Office Max - Fort Worth,Fort Worth,293,03/15/2004,05/14/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Weber Aircraft,Gainesville,100,03/12/2004,05/15/2004,,,,Texoma WDB,Cooke,,
Texas,Chevron Texaco 1249,Allen,6,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1668,Allen,11,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1204,Arlington,7,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1662,Burleson,7,03/08/2004,06/01/2004,,,,North Central Texas WDB,Johnson,,
Texas,Chevron Texaco 1205,Carrollton,8,03/08/2004,06/01/2004,,,,North Central Texas WDB,Denton,,
Texas,Chevron Texaco 1667,Carrollton,10,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1606,Coppell,6,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1212,Dallas,8,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1228,Dallas,8,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1231,Dallas,10,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1239,Dallas,13,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1242,Dallas,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1666,Dallas,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1672,Dallas,12,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1264,Dallas,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1628,Dallas,10,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1631,Dallas,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1285,Dallas,12,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1292,Dallas,8,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1632,Dallas,7,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1664,Denton,7,03/08/2004,06/01/2004,,,,North Central Texas WDB,Denton,,
Texas,Chevron Texaco 1286,Duncanville,10,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1202,Euless,6,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1673,Flower Mound,9,03/08/2004,06/01/2004,,,,North Central Texas WDB,Denton,,
Texas,Chevron Texaco 1638,Forest Hill,8,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1293,Fort Worth,8,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1283,Fort Worth,6,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1616,Fort Worth,6,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1651,Fort Worth,9,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1657,Fort Worth,6,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1659,Fort Worth,11,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1660,Fort Worth,7,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1294,Garland,7,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1669,Garland,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1665,Garland,12,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1277,Grand Prairie,17,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1620,Grand Prairie,6,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1280,Grapevine,10,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1289,Grapevine,8,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1615,Hurst,6,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1290,Irving,14,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1670,Keller,9,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1262,Lancaster,7,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1295,Lancaster,7,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1233,Lewisville,5,03/08/2004,06/01/2004,,,,North Central Texas WDB,Denton,,
Texas,Chevron Texaco 1288,Lewisville,6,03/08/2004,06/01/2004,,,,North Central Texas WDB,Denton,,
Texas,Chevron Texaco 1223,Mesquite,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1625,Mesquite,8,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1626,Mesquite,8,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1291,N. Richland Hills,5,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1646,N. Richland Hills,7,03/08/2004,06/01/2004,,,,Tarrant County WDB,Tarrant,,
Texas,Chevron Texaco 1250,Plano,7,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1287,Plano,7,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1297,Plano,7,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1298,Plano,10,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1642,Plano,10,03/08/2004,06/01/2004,,,,North Central Texas WDB,Collin,,
Texas,Chevron Texaco 1209,Richardson,6,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
Texas,Chevron Texaco 1218,Richardson,9,03/08/2004,06/01/2004,,,,Dallas County WDB,Dallas,,
